participant,stim,condition,area,angle,radius,angle_psy,radius_psy,key_choice,correct,rt,block_n,trial_n,choice
15,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.148696499993093,2,25,larger
15,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.148335199977737,2,26,smaller
15,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,3.0741926000337116,2,27,smaller
15,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,2.03541569999652,2,28,larger
15,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.8628222999977879,2,29,smaller
15,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.0172870999667794,2,30,larger
15,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,0.7641206000116654,2,31,smaller
15,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.9630262000137008,2,32,smaller
15,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.3775672999909148,2,33,larger
15,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,6.352679599949624,2,34,larger
15,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.976969100011047,2,35,larger
15,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.7123580999905244,2,36,smaller
15,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,3.048984199995175,2,37,larger
15,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.6986496000317857,2,38,larger
15,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.9803340000216848,2,39,smaller
15,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.5930058999801986,2,40,smaller
16,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,2.168337300012354,1,1,smaller
16,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.46891120000509545,1,2,larger
16,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,1.623188300000038,1,3,larger
16,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.1940887999953702,1,4,larger
16,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.7994404000346549,1,5,smaller
16,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.46862230001715943,1,6,larger
16,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.7591528999619186,1,7,smaller
16,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,0.901282100006938,1,8,smaller
16,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.43811240000650287,1,9,larger
16,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.4418121000053361,1,10,larger
16,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.5573528000386432,1,11,smaller
16,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.52337599999737,1,12,larger
16,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.4209063000162132,1,13,smaller
16,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.369182099995669,1,14,larger
16,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.69565159996273,1,15,smaller
16,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.4393918999703601,1,16,smaller
16,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,0.5800991000141948,1,17,larger
16,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.6021057000034489,1,18,larger
16,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,0.9125934000476263,1,19,smaller
16,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,0.5273002999601886,1,20,smaller
16,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.5432442000019364,2,21,larger
16,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.4384166999952867,2,22,larger
16,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.39453049999428913,2,23,smaller
16,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.3517295999918133,2,24,larger
16,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,0.36678280000342056,2,25,larger
16,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.39823449996765703,2,26,larger
16,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.5162698000203818,2,27,smaller
16,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,j,0,0.35591839998960495,2,28,larger
16,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,1.082251299987547,2,29,smaller
16,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.43580620002467185,2,30,larger
16,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,0.9116817000322044,2,31,smaller
16,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,0.8883629000047222,2,32,larger
16,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.6343295000260696,2,33,smaller
16,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.45264050003606826,2,34,larger
16,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,2.087133199966047,2,35,smaller
16,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.576023300003726,2,36,smaller
16,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,7.301208899996709,2,37,smaller
16,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.625163100019563,2,38,larger
16,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,f,0,0.3244543999899179,2,39,smaller
16,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,6.469556999974884,2,40,smaller
17,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.6912721000262536,1,1,smaller
17,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,3.2690025999909267,1,2,smaller
17,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.5730389999807812,1,3,larger
17,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,2.0115880999946967,1,4,larger
17,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.565261300012935,1,5,larger
17,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,1.6286048999754712,1,6,smaller
17,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.558171899989247,1,7,larger
17,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.6210180999478323,1,8,larger
17,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.384764299960807,1,9,larger
17,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.526690199971199,1,10,larger
17,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.7424179000081494,1,11,smaller
17,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.5487047000206076,1,12,larger
17,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.1072362000122666,1,13,larger
17,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.6040060999803245,1,14,smaller
17,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,2.72003660001792,1,15,smaller
17,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.8544666000525467,1,16,smaller
17,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.624167400004808,1,17,smaller
17,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.38652010000078,1,18,larger
17,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,1.6707459999597631,1,19,larger
17,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.103119199979119,1,20,larger
17,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.696336799999699,2,21,smaller
17,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,1.368847000005189,2,22,smaller
17,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.4227441999828443,2,23,larger
17,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.2176068000262603,2,24,larger
17,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.0368499000323936,2,25,larger
17,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,1.232249100052286,2,26,larger
17,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.523183599987533,2,27,larger
17,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,1.755107799952384,2,28,larger
17,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.2885563999880103,2,29,larger
17,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.4658093000180088,2,30,smaller
17,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.8841246999800203,2,31,larger
17,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.6278646999853663,2,32,smaller
17,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.278577699966263,2,33,larger
17,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,j,0,2.4325245000072755,2,34,larger
17,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.2356929000234231,2,35,larger
17,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.030184899980668,2,36,larger
17,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.2738263999926858,2,37,larger
17,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,j,0,1.2689456000225618,2,38,larger
17,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,j,0,0.9322245999937876,2,39,larger
17,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.9068885000306182,2,40,larger
1,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,6.744217200030107,1,1,larger
1,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.4275431000278331,1,2,larger
1,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.5418960999813862,1,3,larger
1,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.1082507999963127,1,4,larger
1,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,2.5666034999885596,1,5,larger
1,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.6745670000091195,1,6,smaller
1,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,2.133521599986125,1,7,larger
1,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.5954038000199944,1,8,smaller
1,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.7121397000155412,1,9,larger
1,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,1.0495344999944791,1,10,smaller
1,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.068691199994646,1,11,smaller
1,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,1.8218951000017112,1,12,smaller
1,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.7122530000051484,1,13,smaller
1,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,2.016957099956926,1,14,smaller
1,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,1.324595500016585,1,15,smaller
1,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.0275504000019282,1,16,smaller
1,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.7992933000205085,1,17,smaller
1,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,0.9888750000391155,1,18,larger
1,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.8970767999999223,1,19,larger
1,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,3.2175644999952056,1,20,smaller
1,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.0440234999987297,2,21,larger
1,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,1.1357395999948494,2,22,smaller
1,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.0706572000053711,2,23,smaller
1,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.6250835999962874,2,24,smaller
1,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.002735499991104,2,25,larger
1,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.0892020000028424,2,26,smaller
1,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,2.129990599991288,2,27,larger
1,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.5451725000166334,2,28,larger
1,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.5916943000047468,2,29,larger
1,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.2454524000058882,2,30,larger
1,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.6640819000313058,2,31,smaller
1,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,2.202163300011307,2,32,smaller
1,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.6680281000444666,2,33,larger
1,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.6957934999954887,2,34,smaller
1,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.063065900001675,2,35,larger
1,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,1.715994599973783,2,36,smaller
1,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,1.1627675999770872,2,37,smaller
1,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.2970312000252306,2,38,larger
1,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.474015199986752,2,39,larger
1,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.7320538000203669,2,40,smaller
2,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,5.000896800003829,1,1,larger
2,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.802897200002917,1,2,smaller
2,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,5.270579000003636,1,3,smaller
2,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,7.422476599997026,1,4,smaller
2,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.772129599994514,1,5,larger
2,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.7854122999997344,1,6,larger
2,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.734374799998477,1,7,smaller
2,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.4774164000118617,1,8,larger
2,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.1434289000026183,1,9,smaller
2,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,1.813835900000413,1,10,smaller
2,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,2.3211041999893496,1,11,larger
2,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.712245200003963,1,12,larger
2,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.4404075000056764,1,13,larger
2,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,1.4677860999945551,1,14,smaller
2,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.8287870999920417,1,15,smaller
2,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.496150499995565,1,16,smaller
2,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.0977535999991233,1,17,larger
2,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.6506737000017893,1,18,larger
2,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.1011257999925874,1,19,larger
2,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,5.086742400002549,1,20,larger
2,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,1.2604463000025137,2,21,smaller
2,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,f,0,1.2866057000064757,2,22,smaller
2,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.9111693000013474,2,23,larger
2,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,1.3188999999983937,2,24,smaller
2,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.9105971999961184,2,25,smaller
2,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.8637216999923112,2,26,larger
2,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.8670421999995597,2,27,larger
2,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.4934034000034444,2,28,smaller
2,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,1.3098449999961304,2,29,smaller
2,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,3.6777524999924935,2,30,smaller
2,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.9170863000035752,2,31,larger
2,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.0533455000113463,2,32,smaller
2,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,2.0706126000004588,2,33,smaller
2,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,4.791999499997473,2,34,smaller
2,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,j,0,1.7218657000048552,2,35,larger
2,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.8321355000080075,2,36,larger
2,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.749285099998815,2,37,smaller
2,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.8681725000060396,2,38,smaller
2,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.9875199999951292,2,39,larger
2,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.8001844999962486,2,40,larger
3,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,2.91951410000911,1,1,larger
3,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.9256154000177048,1,2,larger
3,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.028692299965769,1,3,larger
3,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.193223999987822,1,4,smaller
3,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.9984733000164852,1,5,larger
3,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,2.3160488000139594,1,6,larger
3,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.05084809998516,1,7,larger
3,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.7095731999725103,1,8,smaller
3,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.053395399998408,1,9,smaller
3,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,1.2234499999904074,1,10,larger
3,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,j,0,3.506623200024478,1,11,larger
3,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.2314133999752812,1,12,larger
3,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,3.4844583999947645,1,13,smaller
3,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.043141399975866,1,14,larger
3,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.1344313999870792,1,15,larger
3,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,3.1337951000314206,1,16,larger
3,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,j,0,3.362995400035288,1,17,larger
3,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.7748954999842681,1,18,larger
3,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,j,0,1.853691499971319,1,19,larger
3,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.8225144000025466,1,20,larger
3,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,1.074408799991943,2,21,smaller
3,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.0045593000249935,2,22,larger
3,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,j,0,1.5209194000344723,2,23,larger
3,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,1.5435493999975731,2,24,larger
3,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,4.277631300035864,2,25,smaller
3,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.956496300001163,2,26,larger
3,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.5869062999845482,2,27,larger
3,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.9997032000101171,2,28,smaller
3,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.0116011999780312,2,29,larger
3,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.1364265999873169,2,30,smaller
3,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.6069061000016518,2,31,larger
3,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,j,0,1.71537079999689,2,32,larger
3,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.1383335000136867,2,33,larger
3,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.057510500017088,2,34,larger
3,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,2.5958715000306256,2,35,larger
3,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.2152883000089787,2,36,larger
3,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.628304100013338,2,37,smaller
3,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.6458447999903001,2,38,larger
3,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.857668399985414,2,39,larger
3,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.5481070000096224,2,40,larger
4,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,4.999957599968184,1,1,smaller
4,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,j,0,3.3131522000185214,1,2,larger
4,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.1517430000239983,1,3,larger
4,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.6945977000286803,1,4,smaller
4,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.6082446999498643,1,5,larger
4,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.7087057000026107,1,6,larger
4,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.0933609000057911,1,7,smaller
4,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.6789073999971151,1,8,smaller
4,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.47974199999589473,1,9,larger
4,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.6179563000332564,1,10,smaller
4,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,1.5101362999994308,1,11,smaller
