participant,stim,condition,area,angle,radius,angle_psy,radius_psy,key_choice,correct,rt,block_n,trial_n,choice
4,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.5508046000031754,1,12,larger
4,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.0143838999792931,1,13,larger
4,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,0.7468475999776274,1,14,larger
4,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,0.4669901000452228,1,15,larger
4,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.3814369000028819,1,16,larger
4,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.3630953000392765,1,17,larger
4,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.6900886000366881,1,18,smaller
4,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,0.8193658999516629,1,19,larger
4,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,0.5985556000377983,1,20,smaller
4,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,0.4118229000014253,2,21,smaller
4,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.5766250000451691,2,22,larger
4,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.5517799000372179,2,23,larger
4,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.4297939000534825,2,24,smaller
4,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.4021063999971375,2,25,smaller
4,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.4625847000279464,2,26,larger
4,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,0.46579809999093413,2,27,smaller
4,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,0.8195561000029556,2,28,smaller
4,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.4625615000259131,2,29,smaller
4,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.5697963000275195,2,30,smaller
4,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.4725181999965571,2,31,smaller
4,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.4435957999667153,2,32,smaller
4,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.5431745999958366,2,33,larger
4,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,f,0,0.7498057999764569,2,34,smaller
4,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.6757636000402272,2,35,larger
4,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.6952350999927148,2,36,larger
4,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.5744841000414453,2,37,larger
4,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.5826317999744788,2,38,smaller
4,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,0.795786400034558,2,39,smaller
4,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.8324608000111766,2,40,smaller
5,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,2.464658100041561,1,1,larger
5,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,0.7398654000135139,1,2,smaller
5,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,2.049580299993977,1,3,smaller
5,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,1.7087759000132792,1,4,smaller
5,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.5559107000008225,1,5,smaller
5,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.579761500004679,1,6,larger
5,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.0415691999951378,1,7,larger
5,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.4686375000164844,1,8,smaller
5,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.8639225999941118,1,9,larger
5,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.4811745000188239,1,10,smaller
5,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.627393500006292,1,11,smaller
5,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.471436400024686,1,12,larger
5,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.8661827999749221,1,13,larger
5,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.0760629000142217,1,14,larger
5,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,0.9421743000275457,1,15,larger
5,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.6288003000081517,1,16,smaller
5,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.49781470000743866,1,17,smaller
5,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,2.1151254000142217,1,18,smaller
5,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,1.0586014000000432,1,19,smaller
5,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.443033599993214,1,20,larger
5,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,0.49543939996510744,2,21,larger
5,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.6166415000334382,2,22,smaller
5,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,0.7571401000022888,2,23,larger
5,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,0.6358285999740474,2,24,larger
5,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.5745679000392556,2,25,smaller
5,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.6769607000169344,2,26,larger
5,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.1670749999466352,2,27,smaller
5,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.5968321000109427,2,28,larger
5,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.6021187999867834,2,29,smaller
5,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.2156132999807596,2,30,larger
5,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.7799757000175305,2,31,larger
5,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.48943230003351346,2,32,larger
5,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.6989864999777637,2,33,larger
5,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.8527224999852479,2,34,smaller
5,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.6478200999554247,2,35,smaller
5,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.906540700001642,2,36,smaller
5,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.563432399998419,2,37,larger
5,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,0.8981001999927685,2,38,smaller
5,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.47439050005050376,2,39,larger
5,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,0.6620033000363037,2,40,smaller
6,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,4.288950099959038,1,1,larger
6,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,1.1591988000436686,1,2,smaller
6,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,1.109666100004688,1,3,smaller
6,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.324905999994371,1,4,larger
6,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.38851630000863224,1,5,larger
6,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.5309517999994569,1,6,smaller
6,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.3867587000131607,1,7,larger
6,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.5677051999955438,1,8,smaller
6,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.6309487000107765,1,9,smaller
6,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.4900826000375673,1,10,larger
6,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.813188900006935,1,11,smaller
6,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.928017100028228,1,12,smaller
6,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.7602840999606997,1,13,larger
6,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.6230310000246391,1,14,smaller
6,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.5394293999997899,1,15,larger
6,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.378406999981962,1,16,larger
6,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.903855700045824,1,17,smaller
6,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.7363537999917753,1,18,larger
6,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,2.3033606999670155,1,19,smaller
6,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.6460234000114724,1,20,larger
6,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.8808769999886863,2,21,larger
6,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.8580941999680363,2,22,smaller
6,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,2.251698000007309,2,23,larger
6,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.8861851000110619,2,24,larger
6,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.5599420000216924,2,25,smaller
6,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.5421147000161,2,26,larger
6,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,1.1259491000091657,2,27,smaller
6,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.5166775999823583,2,28,larger
6,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.988673599960748,2,29,larger
6,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.609630599967204,2,30,smaller
6,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.727395299996715,2,31,larger
6,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,2.751213799987454,2,32,larger
6,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.7252330000046641,2,33,smaller
6,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.653378699964378,2,34,smaller
6,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.5988759999745525,2,35,larger
6,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.4766444999841042,2,36,smaller
6,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.8233999000512995,2,37,larger
6,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.7871222000103444,2,38,smaller
6,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,0.5601621000096202,2,39,smaller
6,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,1.111264800012577,2,40,smaller
7,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,f,0,0.900706899992656,1,1,smaller
7,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.949093199975323,1,2,larger
7,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.7080289000296034,1,3,smaller
7,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.5715550000313669,1,4,larger
7,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,0.706577000033576,1,5,larger
7,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.4657897000433875,1,6,larger
7,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.419991500035394,1,7,larger
7,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.2410653000115417,1,8,larger
7,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.5469370000064373,1,9,larger
7,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.8181788000511008,1,10,larger
7,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.9258551000384614,1,11,larger
7,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.6530894000316039,1,12,smaller
7,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.5204164999886416,1,13,smaller
7,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.9431734000099824,1,14,larger
7,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,1.959946499962825,1,15,smaller
7,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.6364250000333411,1,16,smaller
7,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.8316081000375561,1,17,smaller
7,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.0834889999823645,1,18,larger
7,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.3968095000018366,1,19,smaller
7,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.8021515000145882,1,20,smaller
7,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.966414700029418,2,21,larger
7,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.6534724999801256,2,22,smaller
7,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.3280245999922045,2,23,smaller
7,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,1.13549710001098,2,24,larger
7,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,0.5970842000097036,2,25,larger
7,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,0.6359584999736398,2,26,larger
7,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.6788293999852613,2,27,larger
7,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.5376433999626897,2,28,smaller
7,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.8259126000339165,2,29,smaller
7,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.5330282999784686,2,30,larger
7,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.7899455999722704,2,31,smaller
7,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.6350298000033945,2,32,larger
7,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.2367164999595843,2,33,smaller
7,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.839858399995137,2,34,larger
7,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,0.7945535000180826,2,35,smaller
7,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.4726990000344813,2,36,smaller
7,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,1.266665999952238,2,37,smaller
7,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,f,0,0.6831799999927171,2,38,smaller
7,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,1.22121160000097,2,39,smaller
7,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.6963857000228018,2,40,smaller
8,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.8981232999940405,1,1,larger
8,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.3881268000113778,1,2,larger
8,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,5.632855199975893,1,3,smaller
8,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,2.3528753999853507,1,4,larger
8,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,2.126310600026045,1,5,larger
8,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,2.38187330000801,1,6,smaller
8,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.378384699986782,1,7,larger
8,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,1.2959133999538608,1,8,larger
8,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,1.104365700040944,1,9,larger
8,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,1.2571565000107512,1,10,larger
8,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.0345993000082672,1,11,smaller
8,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.8526740000233983,1,12,larger
8,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,j,0,1.8867214000201784,1,13,larger
8,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.174970799998846,1,14,smaller
8,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.084808300016448,1,15,larger
8,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,j,0,1.7342608999460936,1,16,larger
8,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.5884806000394749,1,17,larger
8,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,1.3289167999755591,1,18,smaller
8,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,2.968141100020148,1,19,smaller
8,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.0380137999891303,1,20,larger
8,11,switch/standard,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.8882802000152878,2,21,smaller
8,5,switch/standard,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,3.322004300018307,2,22,larger
8,24,switch/standard,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.5845280999783429,2,23,larger
8,22,switch/standard,11823.383951785188,40,57,41.88083319458841,-14.98800492,j,0,2.6455591000267304,2,24,larger
8,17,switch/standard,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.581949799961876,2,25,smaller
8,2,switch/standard,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,2.11521839996567,2,26,smaller
8,9,switch/standard,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.4272790999966674,2,27,larger
8,16,switch/standard,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,3.6469464000547305,2,28,smaller
8,18,switch/standard,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,8.36824110004818,2,29,larger
8,3,switch/standard,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,3.665014899976086,2,30,larger
8,6,switch/standard,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,1.0407354999915697,2,31,smaller
8,8,switch/standard,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,0.9640814000158572,2,32,smaller
8,21,switch/standard,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,3.3549479999928735,2,33,smaller
8,20,switch/standard,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.351841500028968,2,34,larger
8,12,switch/standard,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,4.021239699970465,2,35,smaller
8,10,switch/standard,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,6.831199199950788,2,36,larger
8,4,switch/standard,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,11.310072999971451,2,37,larger
8,15,switch/standard,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,1.623629699985031,2,38,larger
8,14,switch/standard,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,3.611270199995488,2,39,larger
8,23,switch/standard,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.396711699955631,2,40,larger
9,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,2.3966731000109576,1,1,larger
9,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,5.986066700017545,1,2,smaller
9,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,f,0,2.5954308999935165,1,3,smaller
9,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,1.7906587999896146,1,4,smaller
9,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.8428841999848373,1,5,larger
9,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,j,0,1.494931599998381,1,6,larger
9,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,1.2622962000314146,1,7,larger
9,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,1.0886202999972738,1,8,larger
9,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,1.3057983000180684,1,9,larger
9,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,1.0017825999530032,1,10,smaller
9,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,f,1,3.2382115999935195,1,11,smaller
9,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,f,0,1.4005292000365444,1,12,smaller
9,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.619691799976863,1,13,larger
9,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.9370343000045978,1,14,smaller
9,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,1.1113439000328071,1,15,smaller
9,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,1.0397360000060871,1,16,larger
9,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,1.1873164000571703,1,17,smaller
9,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.1995986999827437,1,18,larger
9,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,f,1,1.7979647999745794,1,19,smaller
9,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.674296100041829,1,20,smaller
9,22,standard/switch,11823.383951785188,40,57,41.88083319458841,-14.98800492,f,1,0.6442637000000104,2,21,smaller
9,3,standard/switch,12681.998677303796,10,85,-26.47077232,11.92758930596587,j,0,1.6472940999665298,2,22,larger
9,18,standard/switch,15747.887674588335,33,85,26.821232143487904,6.976824754974014,j,1,2.0250176999834366,2,23,larger
9,10,standard/switch,31217.831665796573,17,140,-1.732665378,46.70107673091564,j,1,0.5241869000019506,2,24,larger
9,8,standard/switch,13615.095328651263,17,85,-8.995342757,8.387433417892344,j,0,1.1642249000142328,2,25,larger
9,12,standard/switch,9303.433944524471,25,57,9.177647168036223,-16.07892918,f,1,0.6423805999802426,2,26,smaller
9,4,standard/switch,20906.68824440188,10,113,-23.83479794,30.479004461502832,j,1,0.5976048000156879,2,27,larger
9,23,standard/switch,16680.984325935802,40,85,38.21996555398914,5.057706707981728,j,1,1.1229905000072904,2,28,larger
9,20,standard/switch,31622.74805225926,33,140,26.14711175410772,43.96860584938808,j,1,0.5309357999940403,2,29,larger
9,11,standard/switch,6126.105674500097,25,30,13.264524555129096,-38.2203846,f,1,0.5479613000061363,2,30,smaller
9,9,standard/switch,21501.12120769236,17,113,-5.541832691,31.07890857909637,j,1,0.5461768999812193,2,31,larger
9,17,standard/switch,10647.407281730188,33,57,26.21866752665977,-14.79865055,f,1,1.8659640999976543,2,32,smaller
9,21,standard/switch,8953.53906273091,40,30,45.13982813678688,-35.30081098,f,1,0.5964405999984592,2,33,smaller
9,2,standard/switch,6783.483937263761,10,57,-24.53495333,-12.0763604,f,1,0.5926858000457287,2,34,smaller
9,16,standard/switch,7634.070148223198,33,30,30.19684495481618,-38.42373928,f,1,0.5429311000043526,2,35,smaller
9,15,standard/switch,31420.28985902792,25,140,12.129448921922751,51.77476957,j,1,0.5413172999978997,2,36,larger
9,6,standard/switch,4618.141200776996,17,30,-3.854444584,-37.8392214,f,1,0.5257920000003651,2,37,smaller
9,24,standard/switch,23454.2580870754,40,113,37.71162000489743,24.31290640287821,j,1,0.5733885999652557,2,38,larger
9,5,standard/switch,31040.68074671915,10,140,-16.71390068,50.111230393533226,j,1,0.5237185999867506,2,39,larger
9,14,standard/switch,22180.47316573864,25,113,8.045214428,27.52140038259675,j,1,1.1163445999845862,2,40,larger
